id,sentence
83622,"In his Jan. 28 State of the Union message, Bush said, ""The British government has learned that Saddam Hussein recently sought significant quantities of uranium from Africa."""
83632,"Of the 24 directors who are not exchange executives, half are representatives of the securities industry and half are designated public members."
83642,The Episcopal Diocese of Central Florida voted Saturday to repudiate a decision by the denomination's national convention to confirm a gay man as bishop.
83652,McGill also said a dark glove was stuffed into a hole that had been cut in the Caprice's trunk.
83662,"That was more than double the $102 million, or 13 cents a share, for the year-earlier quarter."
83672,But the economy hasn't shown signs of sustainable growth.
83682,California's lost tax revenue was mostly due to international corporate tax shelters.
83692,"In other markets, U.S. Treasuries inched higher as declining stocks raised the appeal of safe-haven debt."
83702,"The broader Standard & Poor's 500 Index .SPX gave up 11.91 points, or 1.19 percent, at 986.60."
83712,"The Pentagon had hoped to retain control of the postwar effort, so the decision was seen by some insiders as a victory for Powell and the State Department."
83722,"Sally Baldwin, from York, was killed instantly when a walkway collapsed and she fell into the machinery at Tiburtina station."
83732,The agency has yet to fully formulate a strategy for the creation of an independent engineering technical authority.
83742,"WorldCom's financial troubles came to light last year and the company subsequently filed for bankruptcy in July, 2002."
83752,"In the second quarter, consumer advertisers continued to spend the most online, slightly increasing their share."
83762,"Seifert, he testified, had a gunshot wound in the back."
83772,"It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users."
83782,Tropical storm warnings for Southeast coast
83792,Suicide bomber kills 21 in NW Pakistan
83802,U.S. ready to help Chinese activist: official
83812,2 Gaza rockets hit Israel; no injuries
83822,The perception of Spain has changed dramatically with this government
83832,16 killed in north Iraq attacks
83842,Hurricane Isaac batters US coast near New Orleans
83852,Nigeria opens probe into deadly air crash
83862,Congolese warlord sentenced to 14 years in landmark case - video
83872,"3 killed, 14 injured in attacks in Iraq"
83882,Schiphol airport evacuated due to bomb threat
83892,CMIE cuts 2012-13 growth forecast to 6.3%
83902,Activist says Syrian citizen cameraman killed in Homs
83912,Low expectations for Iran nuclear talks
83922,British Girl And Grandad Drown In Portugal
83932,"U.S., Iran prepare for Istanbul nuclear talks"
83942,Syrian forces kill 3 protesters in Damascus-activists
83952,"Royal Mail to create 1,000 jobs"
83962,Iraq searches Syrian-bound Iranian plane
83972,"Syria fighting rages in capital, Russia pressed"
83982,Erdogan's party aims for Turkish presidency
83992,PBS publishes new guidelines on impartiality
84002,Charges over dog attack on police
84012,Gu Kailai's Murder Trial Ends in China
84022,Obama says he's not 'hiding the ball' on Russia
84032,England captain Strauss retires from cricket
84042,War crimes: China backs Lanka on UN resolution
84052,Sachin Tendulkar's reaches 100 centuries - in pictures
84062,Day begins amid panic
84072,Morsi to take oath as first Egypt civilian president
84082,Syrian opposition leader criticizes U.S.
84092,Sunderland 2-2 Bolton: Davies in at the double
84102,Syrian forces and rebels clash in coastal province
84112,"Greek protesters, police clash as bailout deal in limbo"
84122,News Summary: Apple buying AuthenTec for $356M
84132,Hollywood trade publication Variety put up for sale
84142,Australian speaker steps aside
84152,"Eurozone avoids recession in Q1, thanks to Germany"
84162,Oil rises after Greek election result
84172,Two British soldiers killed in Afghanistan
84182,Obama to visit Korean DMZ
84192,Suicide bomber kills 37 at mosque in Afghanistan
84202,Police to detonate devices in Colorado shooting suspect's home
84212,Syria TV says govt troops free captive journalists
84222,Coroner confirms Whitney Houston found in bathtub
84232,Oklahoma wildfires destroy homes - in pictures
84242,German court weighs delay to euro fund ruling
84252,Some Syria violence qualifies as civil war -Red Cross
84262,Romney shifts focus to Santorum ahead caucuses
84272,Apple iPad mini makes debut in Asia
84282,Myanmar announces release of prisoners
84292,Venezuelans urged to vote in presidential election
84302,"Sunday Times journalist, French photographer 'killed in Syria'"
84312,KL shares lower at mid-morning
84322,Chicago teachers union delegates could end strike
84332,Israel asks US for arms that could aid Iran strike
84342,French President Francois Hollande's plane hit by lightning en route to Berlin
84352,Afghan parliament votes to remove key ministers
84362,Man in Afghan army uniform kills NATO soldier
84372,Cheap cancer drugs no cure for India's poorest
84382,Maldives court issues arrest warrant for former president
84392,Report: Jordan biased over Palestinians from Syria
84402,Syria army takes northern rebel stronghold
84412,Chinese stocks open lower Friday
84422,"Eastern U.S. storms leave 2 dead in Va., 2 million without power"
84432,Complaints in Russian election mount
84442,Supreme Court to hear corporate human rights case
84452,Libya postpones landmark election to July 7
84462,"London 2012 Olympics: Opening Ceremony to be a 'green and pleasant land', says Danny Boyle"
84472,Pakistan blocks Twitter over 'blasphemy'
84482,Annan to visit Syrian refugees in Turkey before Iran
84492,Pakistan avalanche: rescuers search for buried soldiers
84502,Cambodia opposition leaders summoned to court
84512,Mali Counts Votes After Presidential Runoff
84522,Pussy Riot member Maria Alyokhina freed from jail
84532,Plane crash lands at San Francisco airport
84542,"Blizzard wallops US Northeast, closes roads"
84552,Two French journalists killed in Mali
84562,Vehicles 'left burning' as smoke emits from Japan tunnel
84572,China stocks close higher on Wednesday
84582,Rescuers search for survivors of Texas fertiliser plant blast
84592,Nigeria announces plans to change polymer Naira notes
